"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_orders","total_sales","total_quantity","total_products","lifespan","avg_order_value","avg_monthly_spend"
9271,AW00020270,Kevin Phillips,44,"40-49",New,"2013-04-22",149,1,79,2,2,0,79.000000000000,79.000000000000
9272,AW00020271,Barry Fernandez,44,"40-49",New,"2013-07-17",146,1,120,2,2,0,120.000000000000,120.000000000000
9273,AW00020272,Seth James,45,"40-49",New,"2013-09-24",144,1,94,2,2,0,94.000000000000,94.000000000000
9274,AW00020273,Katherine Martin,43,"40-49",New,"2013-09-28",144,1,40,2,2,0,40.000000000000,40.000000000000
9275,AW00020274,Brent Wang,44,"40-49",New,"2013-08-02",145,1,70,1,1,0,70.000000000000,70.000000000000
9276,AW00020275,Angela Kelly,40,"40-49",New,"2014-01-13",140,1,134,2,2,0,134.000000000000,134.000000000000
9277,AW00020276,Haley Sanchez,39,"30-39",New,"2014-01-05",140,1,129,3,3,0,129.000000000000,129.000000000000
9278,AW00020277,Mary Hall,82,"50 and above",New,"2013-05-03",148,1,5,1,1,0,5.000000000000,5.000000000000
9279,AW00020278,Alisha Oliver,42,"40-49",New,"2013-03-03",150,1,70,1,1,0,70.000000000000,70.000000000000
9280,AW00020279,Trevor Henderson,43,"40-49",New,"2013-03-16",150,1,144,3,3,0,144.000000000000,144.000000000000
9281,AW00020280,Joshua Harris,40,"40-49",New,"2013-09-14",144,2,96,5,5,6,48.000000000000,16.000000000000
9282,AW00020281,Karl Xie,41,"40-49",New,"2013-06-18",147,1,1179,3,3,0,1179.000000000000,1179.000000000000
9283,AW00020282,Trisha Xu,81,"50 and above",New,"2013-07-05",146,1,37,3,3,0,37.000000000000,37.000000000000
9284,AW00020283,Katie Shen,74,"50 and above",VIP,"2013-08-19",145,2,5314,3,3,21,2657.000000000000,253.047619047619
9285,AW00020284,Deanna Ashe,77,"50 and above",VIP,"2013-08-28",145,2,5328,5,5,21,2664.000000000000,253.714285714285
9286,AW00020285,Aaron Alexander,43,"40-49",New,"2013-12-13",141,1,70,1,1,0,70.000000000000,70.000000000000
9287,AW00020286,Stacey Wu,43,"40-49",New,"2013-04-24",149,1,79,2,2,0,79.000000000000,79.000000000000
9288,AW00020287,Destiny Simmons,43,"40-49",New,"2013-09-11",144,1,144,3,3,0,144.000000000000,144.000000000000
9289,AW00020288,Jeremiah Edwards,44,"40-49",New,"2013-11-09",142,1,94,2,2,0,94.000000000000,94.000000000000
9290,AW00020289,Jada Richardson,44,"40-49",New,"2013-08-22",145,1,70,1,1,0,70.000000000000,70.000000000000
9291,AW00020290,Austin Simmons,43,"40-49",New,"2013-04-09",149,1,124,2,2,0,124.000000000000,124.000000000000
9292,AW00020291,Alexis Walker,44,"40-49",New,"2013-06-23",147,1,1151,4,4,0,1151.000000000000,1151.000000000000
9293,AW00020292,Katherine Ross,40,"40-49",New,"2013-10-30",143,1,120,2,2,0,120.000000000000,120.000000000000
9294,AW00020293,Rachel Jackson,46,"40-49",New,"2013-09-15",144,1,70,1,1,0,70.000000000000,70.000000000000
9295,AW00020294,Julia Davis,40,"40-49",New,"2013-09-13",144,1,120,2,2,0,120.000000000000,120.000000000000
9296,AW00020295,Christopher Brown,46,"40-49",New,"2013-06-13",147,1,1174,2,2,0,1174.000000000000,1174.000000000000
9297,AW00020296,Morgan Diaz,47,"40-49",New,"2013-05-30",148,1,1145,2,2,0,1145.000000000000,1145.000000000000
9298,AW00020297,Valerie Wu,47,"40-49",New,"2013-03-12",150,1,2466,4,4,0,2466.000000000000,2466.000000000000
9299,AW00020298,Edgar Arun,47,"40-49",New,"2014-01-26",140,1,70,1,1,0,70.000000000000,70.000000000000
9300,AW00020299,Megan Cook,51,"50 and above",New,"2013-04-13",149,1,57,2,2,0,57.000000000000,57.000000000000
9301,AW00020300,Xavier Garcia,52,"50 and above",New,"2013-09-25",144,1,72,2,2,0,72.000000000000,72.000000000000
9302,AW00020301,Gloria Bradley,46,"40-49",New,"2013-05-23",148,1,70,1,1,0,70.000000000000,70.000000000000
9303,AW00020302,Tasha Andersen,46,"40-49",New,"2013-03-24",150,1,2451,2,2,0,2451.000000000000,2451.000000000000
9304,AW00020303,Bryce Morgan,52,"50 and above",New,"2013-03-24",150,1,2512,4,4,0,2512.000000000000,2512.000000000000
9305,AW00020304,Jesse Edwards,40,"40-49",New,"2013-06-19",147,1,1170,2,2,0,1170.000000000000,1170.000000000000
9306,AW00020305,Caleb Ross,40,"40-49",New,"2013-10-06",143,1,70,1,1,0,70.000000000000,70.000000000000
9307,AW00020306,Mary Baker,40,"40-49",New,"2013-05-01",148,1,70,1,1,0,70.000000000000,70.000000000000
9308,AW00020307,Natalie Blue,41,"40-49",New,"2013-06-09",147,1,120,2,2,0,120.000000000000,120.000000000000
9309,AW00020308,Pieter Uittenbogaard,40,"40-49",New,"2013-03-18",150,1,70,1,1,0,70.000000000000,70.000000000000
9310,AW00020309,Cristina Sharma,70,"50 and above",New,"2014-01-04",140,1,69,2,2,0,69.000000000000,69.000000000000
9311,AW00020310,Timothy Ramirez,41,"40-49",New,"2013-06-19",147,1,1149,3,3,0,1149.000000000000,1149.000000000000
9312,AW00020311,Cole Bell,41,"40-49",New,"2013-11-17",142,1,120,2,2,0,120.000000000000,120.000000000000
9313,AW00020312,Ryan Lewis,42,"40-49",New,"2013-05-06",148,1,5,1,1,0,5.000000000000,5.000000000000
9314,AW00020313,Oscar Bennett,41,"40-49",New,"2013-12-02",141,1,94,2,2,0,94.000000000000,94.000000000000
9315,AW00020314,Russell Deng,72,"50 and above",New,"2013-11-22",142,1,68,3,3,0,68.000000000000,68.000000000000
9316,AW00020315,Devin Ramirez,41,"40-49",New,"2013-06-15",147,1,133,3,3,0,133.000000000000,133.000000000000
9317,AW00020316,Suzanne Zhang,73,"50 and above",New,"2013-02-26",151,1,40,2,2,0,40.000000000000,40.000000000000
9318,AW00020317,Alex Green,74,"50 and above",New,"2013-03-28",150,1,59,2,2,0,59.000000000000,59.000000000000
9319,AW00020318,Amanda Turner,43,"40-49",Regular,"2013-10-27",143,2,3241,3,3,20,1620.500000000000,162.050000000000
9320,AW00020319,Dylan Alexander,48,"40-49",New,"2013-06-14",147,1,1155,2,2,0,1155.000000000000,1155.000000000000
9321,AW00020320,Mindy Nath,48,"40-49",New,"2013-06-07",147,1,1155,2,2,0,1155.000000000000,1155.000000000000
9322,AW00020321,Colleen Chen,48,"40-49",New,"2013-06-10",147,1,1155,2,2,0,1155.000000000000,1155.000000000000
9323,AW00020322,Rachel Wood,57,"50 and above",New,"2013-12-25",141,1,70,1,1,0,70.000000000000,70.000000000000
9324,AW00020323,Justin Coleman,56,"50 and above",New,"2013-03-21",150,1,2492,4,4,0,2492.000000000000,2492.000000000000
9325,AW00020324,Ashley Rodriguez,51,"50 and above",New,"2013-03-29",150,1,2544,4,4,0,2544.000000000000,2544.000000000000
9326,AW00020325,Charles Williams,57,"50 and above",New,"2013-10-31",143,1,79,2,2,0,79.000000000000,79.000000000000
9327,AW00020326,Paige Blue,56,"50 and above",New,"2013-04-28",149,1,129,3,3,0,129.000000000000,129.000000000000
9328,AW00020327,Sophia Perez,51,"50 and above",New,"2013-05-18",148,1,70,1,1,0,70.000000000000,70.000000000000
9329,AW00020328,Sierra Carter,45,"40-49",New,"2013-08-18",145,1,120,2,2,0,120.000000000000,120.000000000000
9330,AW00020329,Jose Yang,51,"50 and above",New,"2013-10-23",143,1,70,1,1,0,70.000000000000,70.000000000000
9331,AW00020330,Nathan Thomas,52,"50 and above",New,"2013-12-31",141,1,72,4,4,0,72.000000000000,72.000000000000
9332,AW00020331,Jeremy Cox,58,"50 and above",New,"2013-05-29",148,1,134,2,2,0,134.000000000000,134.000000000000
9333,AW00020332,Danny Navarro,58,"50 and above",New,"2013-09-11",144,1,79,2,2,0,79.000000000000,79.000000000000
9334,AW00020333,Abigail Gonzales,57,"50 and above",New,"2013-11-15",142,1,70,1,1,0,70.000000000000,70.000000000000
9335,AW00020334,Jeremiah Mitchell,52,"50 and above",New,"2013-02-13",151,1,70,1,1,0,70.000000000000,70.000000000000
9336,AW00020335,Adam Gonzales,58,"50 and above",New,"2013-09-23",144,1,70,1,1,0,70.000000000000,70.000000000000
9337,AW00020336,Ian Young,52,"50 and above",New,"2013-12-15",141,1,70,1,1,0,70.000000000000,70.000000000000
9338,AW00020337,Xavier Hall,46,"40-49",New,"2013-03-04",150,1,2452,2,2,0,2452.000000000000,2452.000000000000
9339,AW00020338,Anna James,58,"50 and above",New,"2013-10-21",143,1,124,2,2,0,124.000000000000,124.000000000000
9340,AW00020339,Kaitlyn Hughes,57,"50 and above",New,"2013-03-27",150,1,2528,3,3,0,2528.000000000000,2528.000000000000
9341,AW00020340,Makayla Kelly,58,"50 and above",New,"2013-03-31",150,1,2443,1,1,0,2443.000000000000,2443.000000000000
9342,AW00020341,Tyler Smith,59,"50 and above",New,"2013-07-28",146,1,57,2,2,0,57.000000000000,57.000000000000
9343,AW00020342,Aimee Lu,59,"50 and above",New,"2013-10-07",143,1,79,2,2,0,79.000000000000,79.000000000000
9344,AW00020343,Sierra Hill,59,"50 and above",New,"2013-02-06",151,1,70,1,1,0,70.000000000000,70.000000000000
9345,AW00020344,Ashlee Anand,58,"50 and above",New,"2013-03-08",150,1,120,2,2,0,120.000000000000,120.000000000000
9346,AW00020345,Regina Martinez,53,"50 and above",New,"2013-04-12",149,1,2521,4,4,0,2521.000000000000,2521.000000000000
9347,AW00020346,Angelica Washington,59,"50 and above",New,"2013-04-20",149,1,2565,5,5,0,2565.000000000000,2565.000000000000
9348,AW00020347,Savannah Roberts,47,"40-49",New,"2013-04-20",149,1,2443,1,1,0,2443.000000000000,2443.000000000000
9349,AW00020348,Chloe Evans,42,"40-49",New,"2013-04-08",149,1,2511,4,4,0,2511.000000000000,2511.000000000000
9350,AW00020349,Nicole Harris,64,"50 and above",New,"2013-07-04",146,1,70,1,1,0,70.000000000000,70.000000000000
9351,AW00020350,Isabella Campbell,65,"50 and above",Regular,"2013-11-08",142,2,3226,3,3,21,1613.000000000000,153.619047619047
9352,AW00020351,Maria Gonzalez,65,"50 and above",New,"2013-09-20",144,1,120,2,2,0,120.000000000000,120.000000000000
9353,AW00020352,Melissa Foster,65,"50 and above",New,"2013-04-16",149,1,79,2,2,0,79.000000000000,79.000000000000
9354,AW00020353,Allison Phillips,65,"50 and above",New,"2013-04-19",149,1,79,2,2,0,79.000000000000,79.000000000000
9355,AW00020354,Austin Williams,65,"50 and above",New,"2013-05-27",148,1,32,3,3,0,32.000000000000,32.000000000000
9356,AW00020355,Melanie Gray,66,"50 and above",New,"2013-10-02",143,1,79,2,2,0,79.000000000000,79.000000000000
9357,AW00020356,Louis Lu,84,"50 and above",New,"2013-12-15",141,1,79,2,2,0,79.000000000000,79.000000000000
9358,AW00020357,Julian Price,84,"50 and above",New,"2013-06-20",147,1,70,1,1,0,70.000000000000,70.000000000000
9359,AW00020358,Brian Murphy,79,"50 and above",New,"2013-05-03",148,1,124,2,2,0,124.000000000000,124.000000000000
9360,AW00020359,Rachel Blue,85,"50 and above",New,"2013-06-07",147,1,79,2,2,0,79.000000000000,79.000000000000
9361,AW00020360,Brianna Russell,85,"50 and above",New,"2013-08-22",145,1,79,2,2,0,79.000000000000,79.000000000000
9362,AW00020361,Jonathon Moreno,83,"50 and above",New,"2013-02-14",151,1,70,1,1,0,70.000000000000,70.000000000000
9363,AW00020362,Seth Gonzalez,83,"50 and above",New,"2013-11-11",142,1,70,1,1,0,70.000000000000,70.000000000000
9364,AW00020363,Alexander Brown,84,"50 and above",New,"2013-11-11",142,1,144,3,3,0,144.000000000000,144.000000000000
9365,AW00020364,Anna Jackson,84,"50 and above",New,"2013-12-21",141,1,79,2,2,0,79.000000000000,79.000000000000
9366,AW00020365,Isaac Scott,59,"50 and above",New,"2014-01-26",140,1,70,1,1,0,70.000000000000,70.000000000000
9367,AW00020366,Marcus Powell,54,"50 and above",New,"2013-02-24",151,1,70,1,1,0,70.000000000000,70.000000000000
9368,AW00020367,Jessica Anderson,49,"40-49",New,"2013-11-30",142,1,129,3,3,0,129.000000000000,129.000000000000
9369,AW00020368,Thomas Jackson,65,"50 and above",New,"2013-05-06",148,1,70,1,1,0,70.000000000000,70.000000000000
9370,AW00020369,Trevor Barnes,60,"50 and above",New,"2013-05-08",148,1,65,3,3,0,65.000000000000,65.000000000000
9371,AW00020370,Blake Young,65,"50 and above",New,"2013-05-08",148,1,50,3,3,0,50.000000000000,50.000000000000
9372,AW00020371,Grace Bryant,66,"50 and above",New,"2013-06-15",147,1,1174,2,2,0,1174.000000000000,1174.000000000000
9373,AW00020372,Kaitlyn Edwards,60,"50 and above",New,"2013-06-12",147,1,1184,4,4,0,1184.000000000000,1184.000000000000
9374,AW00020373,Morgan Williams,60,"50 and above",Regular,"2013-11-08",142,2,3226,3,3,20,1613.000000000000,161.300000000000
9375,AW00020374,Fernando Adams,66,"50 and above",New,"2013-05-31",148,1,1120,1,1,0,1120.000000000000,1120.000000000000
9376,AW00020375,Olivia Perry,67,"50 and above",Regular,"2013-11-05",142,2,4438,4,4,19,2219.000000000000,233.578947368421
9377,AW00020376,Destiny Lewis,66,"50 and above",New,"2013-04-26",149,1,2476,2,2,0,2476.000000000000,2476.000000000000
9378,AW00020377,Brian Reed,67,"50 and above",New,"2013-05-27",148,1,2443,1,1,0,2443.000000000000,2443.000000000000
9379,AW00020378,Nathan Jai,77,"50 and above",New,"2013-02-15",151,1,120,2,2,0,120.000000000000,120.000000000000
9380,AW00020379,Brittney Chen,82,"50 and above",New,"2013-08-05",145,1,124,2,2,0,124.000000000000,124.000000000000
9381,AW00020380,Catherine Reed,77,"50 and above",New,"2013-04-21",149,1,7,2,2,0,7.000000000000,7.000000000000
9382,AW00020381,Blake Bennett,82,"50 and above",New,"2013-10-30",143,1,70,1,1,0,70.000000000000,70.000000000000
9383,AW00020382,Jack Hernandez,81,"50 and above",New,"2013-04-30",149,1,2482,4,4,0,2482.000000000000,2482.000000000000
9384,AW00020383,Richard Hernandez,80,"50 and above",New,"2013-10-26",143,1,94,2,2,0,94.000000000000,94.000000000000
9385,AW00020384,Luis Gonzalez,81,"50 and above",New,"2013-05-25",148,1,129,3,3,0,129.000000000000,129.000000000000
9386,AW00020385,Jason Patterson,80,"50 and above",New,"2013-05-15",148,1,2528,3,3,0,2528.000000000000,2528.000000000000
9387,AW00020386,Anna Russell,80,"50 and above",New,"2013-05-08",148,1,2482,4,4,0,2482.000000000000,2482.000000000000
9388,AW00020387,Jordan Adams,79,"50 and above",New,"2013-07-06",146,1,1194,3,3,0,1194.000000000000,1194.000000000000
9389,AW00020388,Natasha Gill,79,"50 and above",New,"2013-09-04",144,1,10,1,1,0,10.000000000000,10.000000000000
9390,AW00020389,Lee Romero,80,"50 and above",New,"2013-11-04",142,1,23,3,3,0,23.000000000000,23.000000000000
9391,AW00020390,Ross Ramos,80,"50 and above",New,"2013-08-25",145,1,15,2,2,0,15.000000000000,15.000000000000
9392,AW00020391,Meghan Serrano,80,"50 and above",New,"2013-02-08",151,1,24,3,3,0,24.000000000000,24.000000000000
9393,AW00020392,Destiny Ramirez,80,"50 and above",New,"2013-10-28",143,1,134,4,4,0,134.000000000000,134.000000000000
9394,AW00020393,Kaitlyn White,80,"50 and above",New,"2014-01-05",140,1,15,2,2,0,15.000000000000,15.000000000000
9395,AW00020394,Emma Butler,79,"50 and above",New,"2013-07-03",146,1,1158,4,4,0,1158.000000000000,1158.000000000000
9396,AW00020395,Katherine Rogers,67,"50 and above",New,"2013-07-14",146,1,1179,3,3,0,1179.000000000000,1179.000000000000
9397,AW00020396,Jason Simmons,79,"50 and above",New,"2013-10-02",143,1,70,1,1,0,70.000000000000,70.000000000000
9398,AW00020397,Isaiah Gray,78,"50 and above",New,"2013-10-16",143,1,79,3,3,0,79.000000000000,79.000000000000
9399,AW00020398,Jordan Collins,79,"50 and above",New,"2013-06-09",147,1,69,3,3,0,69.000000000000,69.000000000000
9400,AW00020399,Benjamin Rodriguez,78,"50 and above",New,"2013-07-21",146,1,1184,4,4,0,1184.000000000000,1184.000000000000
9401,AW00020400,Sydney Henderson,77,"50 and above",New,"2013-07-06",146,1,1120,1,1,0,1120.000000000000,1120.000000000000
9402,AW00020401,Hannah Jenkins,78,"50 and above",New,"2013-07-23",146,1,1184,4,4,0,1184.000000000000,1184.000000000000
9403,AW00020402,Vincent Liang,73,"50 and above",New,"2013-06-16",147,1,5,1,1,0,5.000000000000,5.000000000000
9404,AW00020403,Mitchell Lal,74,"50 and above",New,"2013-12-24",141,1,7,2,2,0,7.000000000000,7.000000000000
9405,AW00020404,Jorge Yang,71,"50 and above",New,"2014-01-11",140,1,125,2,2,0,125.000000000000,125.000000000000
9406,AW00020405,Isaiah Campbell,42,"40-49",New,"2013-05-18",148,1,2563,2,2,0,2563.000000000000,2563.000000000000
9407,AW00020406,Felicia Munoz,72,"50 and above",New,"2013-09-08",144,1,60,2,2,0,60.000000000000,60.000000000000
9408,AW00020407,Kristopher Vance,60,"50 and above",New,"2013-08-14",145,1,5,1,1,0,5.000000000000,5.000000000000
9409,AW00020408,Isaac Morgan,42,"40-49",New,"2013-09-01",144,1,70,3,3,0,70.000000000000,70.000000000000
9410,AW00020409,Sophia Young,42,"40-49",New,"2013-08-15",145,1,15,2,2,0,15.000000000000,15.000000000000
9411,AW00020410,Richard Jackson,43,"40-49",New,"2013-04-10",149,1,50,3,3,0,50.000000000000,50.000000000000
9412,AW00020411,Cole James,43,"40-49",New,"2013-05-14",148,1,69,3,3,0,69.000000000000,69.000000000000
9413,AW00020412,David Jackson,42,"40-49",New,"2013-05-05",148,1,2528,3,3,0,2528.000000000000,2528.000000000000
9414,AW00020413,Taylor Powell,44,"40-49",New,"2013-03-23",150,1,50,3,3,0,50.000000000000,50.000000000000
9415,AW00020414,Amanda Bailey,43,"40-49",New,"2013-10-11",143,1,79,3,3,0,79.000000000000,79.000000000000
9416,AW00020415,Evelyn Sai,71,"50 and above",New,"2013-08-13",145,1,14,2,2,0,14.000000000000,14.000000000000
9417,AW00020416,Dale Goel,65,"50 and above",Regular,"2013-02-27",151,2,4118,2,2,15,2059.000000000000,274.533333333333
9418,AW00020417,Bruce Vazquez,70,"50 and above",New,"2013-04-17",149,1,68,3,3,0,68.000000000000,68.000000000000
9419,AW00020418,Joe Vazquez,70,"50 and above",Regular,"2013-02-25",151,2,4207,4,4,15,2103.500000000000,280.466666666666
9420,AW00020419,Billy Romero,63,"50 and above",New,"2013-04-07",149,1,5,1,1,0,5.000000000000,5.000000000000
9421,AW00020420,Evelyn Mehta,69,"50 and above",Regular,"2013-03-04",150,2,4132,4,4,17,2066.000000000000,243.058823529411
9422,AW00020421,Victoria Alexander,39,"30-39",New,"2013-05-09",148,1,119,3,3,0,119.000000000000,119.000000000000
9423,AW00020422,Maria Brooks,39,"30-39",New,"2013-07-08",146,1,1134,3,3,0,1134.000000000000,1134.000000000000
9424,AW00020423,Alicia Goel,62,"50 and above",Regular,"2013-03-21",150,2,4177,4,4,16,2088.500000000000,261.062500000000
9425,AW00020424,Marie Romero,68,"50 and above",Regular,"2013-03-16",150,2,4132,4,4,16,2066.000000000000,258.250000000000
9426,AW00020425,Sabrina Torres,62,"50 and above",Regular,"2013-03-04",150,2,4118,2,2,16,2059.000000000000,257.375000000000
9427,AW00020426,Johnathan Perez,67,"50 and above",Regular,"2013-03-09",150,2,4139,3,3,16,2069.500000000000,258.687500000000
9428,AW00020427,Mario Raje,67,"50 and above",VIP,"2013-08-19",145,2,5314,3,3,21,2657.000000000000,253.047619047619
9429,AW00020428,Brent Ma,66,"50 and above",New,"2014-01-17",140,1,30,1,1,0,30.000000000000,30.000000000000
9430,AW00020429,Curtis Gao,67,"50 and above",VIP,"2013-08-28",145,2,5378,4,4,21,2689.000000000000,256.095238095238
9431,AW00020430,Maurice Ashe,66,"50 and above",VIP,"2013-07-26",146,2,6056,3,3,20,3028.000000000000,302.800000000000
9432,AW00020431,Corey Raje,44,"40-49",New,"2013-09-26",144,1,15,2,2,0,15.000000000000,15.000000000000
9433,AW00020432,Juan Sanders,45,"40-49",New,"2013-11-07",142,1,15,2,2,0,15.000000000000,15.000000000000
9434,AW00020433,Chloe Taylor,45,"40-49",New,"2013-12-08",141,1,74,4,4,0,74.000000000000,74.000000000000
9435,AW00020434,Nathan Sharma,44,"40-49",New,"2013-07-06",146,1,1170,2,2,0,1170.000000000000,1170.000000000000
9436,AW00020435,Natalie Green,44,"40-49",New,"2013-07-16",146,1,50,3,3,0,50.000000000000,50.000000000000
9437,AW00020436,Anna Barnes,45,"40-49",New,"2013-07-30",146,1,1134,3,3,0,1134.000000000000,1134.000000000000
9438,AW00020437,Gabriella Howard,44,"40-49",New,"2013-07-12",146,1,1155,2,2,0,1155.000000000000,1155.000000000000
9439,AW00020438,Robert Scott,44,"40-49",New,"2013-04-11",149,1,70,3,3,0,70.000000000000,70.000000000000
9440,AW00020439,Chloe Rogers,41,"40-49",New,"2013-02-24",151,1,15,2,2,0,15.000000000000,15.000000000000
9441,AW00020440,Alexandra Hughes,41,"40-49",New,"2013-05-26",148,1,10,1,1,0,10.000000000000,10.000000000000
9442,AW00020441,Abigail Henderson,41,"40-49",New,"2013-08-25",145,1,40,2,2,0,40.000000000000,40.000000000000
9443,AW00020442,Jorge Chen,47,"40-49",New,"2013-05-15",148,1,2482,4,4,0,2482.000000000000,2482.000000000000
9444,AW00020443,Adrian Cox,44,"40-49",New,"2013-10-04",143,1,39,3,3,0,39.000000000000,39.000000000000
9445,AW00020444,Cara Zeng,59,"50 and above",VIP,"2013-07-23",146,2,6085,5,5,20,3042.500000000000,304.250000000000
9446,AW00020445,Barbara Deng,59,"50 and above",VIP,"2013-07-23",146,2,6078,4,4,20,3039.000000000000,303.900000000000
9447,AW00020446,Clayton Rai,65,"50 and above",VIP,"2013-07-18",146,2,6029,3,3,21,3014.500000000000,287.095238095238
9448,AW00020447,Jodi Goel,64,"50 and above",VIP,"2013-07-26",146,2,6035,4,4,21,3017.500000000000,287.380952380952
9449,AW00020448,J+®sus Blanco,58,"50 and above",VIP,"2013-07-08",146,2,6044,5,5,20,3022.000000000000,302.200000000000
